user.id,user.name,product.id,product.name,product.price,review.score
User0776,"David K. ""TDP""",Prod0327,Fisher-Price Chicken Dance Elmo,110.9,4
User0121,"MrTwistoff ""hobbesclarity""",Prod0327,Fisher-Price Chicken Dance Elmo,110.9,3
User1173,"Adriana M. Suarez Iguaran ""Adriana""",Prod0327,Fisher-Price Chicken Dance Elmo,110.9,5
User0286,"J. Giardini ""Just Jeff""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1005,Craig,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1697,ERROL ARIAS,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0028,"aspiring saint ""TATITTLE""",Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1842,Gary,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0646,llbFLASH,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0861,ken Caine The Boss,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1595,John,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1083,Michael Jeffrey Pirrung,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1682,Dennis Comeau,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1873,J. Scott Moore,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0838,J. Angel,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1421,"C. Cleaver ""Chuck""",Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1317,EminemsRevenge,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0427,mkniser,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2630,8-Jun,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2590,Dr. DiscGolf,Prod0050,Ouija Board Glow-in-the-Dark,24,3
User2109,Kathryn Fanzo,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2109,Kathryn Fanzo,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2106,Michael Jandrok,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2514,StayAtHomeMom,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1526,ChicagoCPA,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1525,"J. Bialy ""Judester""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0058,dashreeve,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0074,Marc,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0500,"J. schmid ""blueapples""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1709,Alysia,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User2467,John L,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0552,zak,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2510,Jere,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1265,Brooks H.,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0800,Chris,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0775,"Herman Hesse ""supersherpa""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0824,Montag,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1970,John E. Scott,Prod0050,Ouija Board Glow-in-the-Dark,24,2
User1027,J. Wang,Prod0050,Ouija Board Glow-in-the-Dark,24,3
User2507,"J. Foster ""jeff92k7""",Prod0050,Ouija Board Glow-in-the-Dark,24,1
User1351,Fernando,Prod0050,Ouija Board Glow-in-the-Dark,24,1
User2228,Jackie,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2401,Old Slappy Mc Gee,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1827,Orcatrino,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1490,"Kenneth M. Wanderer ""Kengineer""",Prod0050,Ouija Board Glow-in-the-Dark,24,3
User1518,Ideh,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0480,"D. Smith ""Tex""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0916,Charles G. Mc Eachern,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1208,lina.ma,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2441,"F. Nguyen ""Electronics""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2464,Maracuya,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0295,Modern Blue Argonaut,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1464,Houseplamman,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2549,John D. Gruber,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0636,jb,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0881,Bob himself,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0102,Tinfoot,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1061,Steeler Man(58),Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1801,Try2bcool,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0696,S. Weigel,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0104,BelleBelle,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1441,song,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2409,zach,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1806,Keyvan,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0140,"Josh Adams ""Rock Crushes Paper""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2640,Donald Cross,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0685,D. Lucas,Prod0050,Ouija Board Glow-in-the-Dark,24,3
User2527,"C. Winton ""cwinton""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2085,"Michael, Charleston, SC",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0091,Ed,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2400,Eddie Hui,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0644,T. Mccollum,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1930,Bertbob69,Prod0050,Ouija Board Glow-in-the-Dark,24,1
User0516,"Joseph Santarromana ""system-yellow.com""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1928,Joy Nordby,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2451,"Desktop Music, LLC",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0202,traductio,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0337,deathtoll24,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User2232,"tupac wayne gacy ""me""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2116,"C. Lee ""Mom of 3""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0898,SciTeach,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0085,jschristian44,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1237,diranderek,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1561,Jakester,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0101,"saxman ""jetsax12""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2153,Sail Away,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0841,"R. Sadewater ""1guitarjunkie""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1191,"pbk63 ""RS""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0897,"Mystic1 ""GB""",Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1269,Dj Windz One,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1647,T. Perraut,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1729,"Bill Tarman ""A.Golfer""",Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1876,Vaughn,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0522,"E. Estrada ""Single Dad of 4""",Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0338,Ivan Chestaro,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0991,Kevin D. Durkee,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0387,"B. Davis ""Jevie""",Prod0050,Ouija Board Glow-in-the-Dark,24,3
User2202,Music junkie,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2522,mistysunshine,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2042,Veronica M,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1436,A. Neal,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0603,A. Ng,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2474,"Deanna L. Blough ""Deanna Blough""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1449,Eric Worthington,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0870,LunaticX,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0086,aceofbase,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User2054,"M. JEFFREY MCMAHON ""herculodge""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0020,A. Mayse,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1483,"R. Bruce ""kiapet.com""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1217,Markus Manninen,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User2448,Luis Vasquez,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2116,"C. Lee ""Mom of 3""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2425,Craig Schroeder,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0952,"Doris Walker ""texaswalker""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0391,Cary-Lynn White,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2471,Johanna Soliday,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2442,D. Morley,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2395,Emily,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2261,dbpetit,Prod0050,Ouija Board Glow-in-the-Dark,24,1
User2006,"Nicole T. ""Mother of Two""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1102,busdriver123,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0584,"Al ""Wildcat""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0331,Derek Leung,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0519,Renay,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2363,dublg,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2063,L. Davies,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1571,Pete G.,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0578,Rick H,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1412,"J. Konno ""Kamazon""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0909,"Mantra6 ""Mantra6""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2284,"John S. Dean ""John""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0020,A. Mayse,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2496,Reiko Takahashi,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User0559,Dewey A Carver,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2210,Boris Chang,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1364,Danielle,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2421,S. Nottingham,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1663,Kharyzma,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User2364,"""conecrazy2""",Prod0050,Ouija Board Glow-in-the-Dark,24,5
User1178,N. Migliori,Prod0050,Ouija Board Glow-in-the-Dark,24,5
User0360,Bobby W.,Prod0050,Ouija Board Glow-in-the-Dark,24,4
User1506,"Michelle Eason ""autoharp""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0323,applegd07,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1594,N Nelson,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1321,Gerardo Garcia Cedillo,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User2034,Janice F. Rodgers,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1804,H. Herrera,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1658,Rowbert,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User2058,Duane,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0277,Anna Mennerick,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0304,California,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1710,William Boggs,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,2
User0300,Lea Smith,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1121,I. Ward,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1150,chris,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0340,"HLB ""HLB""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1461,Brad,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1975,A. Ferre,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1629,"Luther A. Nallie ""Luther Nallie""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,3
User0356,Danny,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0894,John F. Nix,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1980,Paul,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0009,Janet,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User2539,haneet,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0597,"home ""techie geek""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0001,E. Sikorski,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User0121,"MrTwistoff ""hobbesclarity""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1487,Shelly,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User0790,"Gregory P. Johnson ""Resources for Life""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,3
User0259,"Kathleen C. Sprayberry ""K. Sprayberry""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1529,Fantasma,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User0055,ETD,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User1818,"Gift Recipient ""Ray""",Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,4
User1118,Jake88,Prod0404,Dirt Devil Junior Lights Sounds Upright Toy Vacuum Cleaner,18.09,5
User2400,Eddie Hui,Prod0229,Monopoly,8.21,4
User1908,"Zooie ""HomeSchooling Mom""",Prod0229,Monopoly,8.21,5
User2395,Emily,Prod0229,Monopoly,8.21,5
User2293,Electronics Geek,Prod0229,Monopoly,8.21,5
User2308,bryzen,Prod0229,Monopoly,8.21,5
User2421,S. Nottingham,Prod0229,Monopoly,8.21,5
User0159,Kimberly Deloatch,Prod0229,Monopoly,8.21,5
User1079,E.P.,Prod0229,Monopoly,8.21,5
User0510,James M. Bailey,Prod0229,Monopoly,8.21,4
User2144,"C. Beightel ""fickle consumer""",Prod0229,Monopoly,8.21,5
User1427,Yanki Sungar,Prod0229,Monopoly,8.21,3
User0622,Chad Morway Jr.,Prod0229,Monopoly,8.21,5
User1802,Jorge Rios,Prod0229,Monopoly,8.21,5
User0969,Dieter Ast,Prod0229,Monopoly,8.21,5
User0431,Brynn,Prod0229,Monopoly,8.21,5
User1794,Zackaroo,Prod0229,Monopoly,8.21,5
User0815,Alex,Prod0229,Monopoly,8.21,5
User0601,wmarkjr,Prod0229,Monopoly,8.21,4
User0311,C. Katayama,Prod0229,Monopoly,8.21,3
User1738,G. Wadsworth,Prod0229,Monopoly,8.21,5
User0289,Boiler98,Prod0229,Monopoly,8.21,5
User1552,Speed,Prod0229,Monopoly,8.21,5
User1765,"L. Delisle ""super 1337""",Prod0229,Monopoly,8.21,5
User0170,Musicnista,Prod0229,Monopoly,8.21,5
User2171,S. Weir,Prod0229,Monopoly,8.21,5
User0937,Tim Fan,Prod0229,Monopoly,8.21,3
User2554,"V. Maycroft ""ring lover""",Prod0229,Monopoly,8.21,5
User2056,Stephen M. Charme,Prod0229,Monopoly,8.21,5
User1521,Luckygirlmo,Prod0229,Monopoly,8.21,4
User1547,"J. Williams ""Jim Williams""",Prod0229,Monopoly,8.21,5
User2629,H. sabo,Prod0229,Monopoly,8.21,5
User1658,Rowbert,Prod0229,Monopoly,8.21,5
User2192,Eldude,Prod0229,Monopoly,8.21,5
User1431,Reviewer,Prod0229,Monopoly,8.21,5
User0356,Danny,Prod0229,Monopoly,8.21,5
User0992,agypsy,Prod0229,Monopoly,8.21,5
User2209,Paul Magnussen,Prod0229,Monopoly,8.21,5
User0064,"R. W. Milyard ""GearJunky""",Prod0229,Monopoly,8.21,5
User0067,j-rob-82,Prod0229,Monopoly,8.21,5
User2263,Nerd Alert,Prod0229,Monopoly,8.21,5
User1196,Tim Ganapolsky,Prod0229,Monopoly,8.21,5
User1399,sakred1,Prod0229,Monopoly,8.21,5
User0566,"Charles S. Carrieri ""Bass Man""",Prod0229,Monopoly,8.21,5
User0392,"J. Ryun ""A Happy Customer""",Prod0229,Monopoly,8.21,5
User1942,"Vladas Mazelis ""reviewer07""",Prod0229,Monopoly,8.21,5
User2466,Isaac Kyle Lowder,Prod0229,Monopoly,8.21,5
User0218,Via Dreaming,Prod0229,Monopoly,8.21,5
User0902,"A. Mounce ""Grandma A.""",Prod0229,Monopoly,8.21,5
User2496,Reiko Takahashi,Prod0229,Monopoly,8.21,5
User2159,Reefbeach,Prod0229,Monopoly,8.21,5
User1025,vjd,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,2
User1066,Richard Phillips,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User1439,Malaca,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User1347,Andrew J. King,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User0475,Ibrahim,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0194,Joyfulsinger,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2629,H. sabo,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0149,D. Ficken,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2247,"MP06011999 ""RESEARCHER""",Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User1002,Darrell E. Haemer,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2519,MDR-CPE!!,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0862,jimmy,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2003,BluesKid,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User1979,M. S. Kunnath,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User2638,"D. Vogel ""Davevo""",Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0842,S. Saunders,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0062,mom,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User1442,Jennifer A. Nagar,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0157,kay bhee,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,4
User1027,J. Wang,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2245,B Gore,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0808,J. Zwicker,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,3
User0061,Anthony,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0280,Ken Thalmann,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0448,Greg Michaels,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User1267,Denis-Mounie,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0912,Vasya,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User1442,Jennifer A. Nagar,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0252,"Sky R. Weatherly ""philippine daddy""",Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User1829,K. Roach,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User2084,zzgolfpro,Prod0445,Fisher-Price Bright Beginnings Activity Walker,27.95,5
User0470,redbean,Prod0085,Cranium Hullabaloo,unknown,5
User1066,Richard Phillips,Prod0085,Cranium Hullabaloo,unknown,5
User1541,"V. C. Maley Jr. ""Gambist""",Prod0085,Cranium Hullabaloo,unknown,5
User2111,karinadesroses13,Prod0085,Cranium Hullabaloo,unknown,5
User2163,Bearsauce,Prod0085,Cranium Hullabaloo,unknown,5
User1564,Lex Luther,Prod0085,Cranium Hullabaloo,unknown,5
User2406,"F. Hecker ""constant consumer""",Prod0085,Cranium Hullabaloo,unknown,5
User2213,Larry Conrad,Prod0085,Cranium Hullabaloo,unknown,5
User2219,Ed,Prod0085,Cranium Hullabaloo,unknown,5
User1930,Bertbob69,Prod0085,Cranium Hullabaloo,unknown,5
User1110,T.R.,Prod0085,Cranium Hullabaloo,unknown,5
User1624,Brandon,Prod0085,Cranium Hullabaloo,unknown,5
User0393,"MildCritter ""the critter""",Prod0085,Cranium Hullabaloo,unknown,4
User1244,Jack R. Tallent,Prod0085,Cranium Hullabaloo,unknown,4
User2248,Don Geeze,Prod0085,Cranium Hullabaloo,unknown,4
User2127,Rob,Prod0085,Cranium Hullabaloo,unknown,5
User0724,Zelie Nic,Prod0085,Cranium Hullabaloo,unknown,4
User1737,"Christopher Barrett ""Evil Corgi""",Prod0085,Cranium Hullabaloo,unknown,5
User2183,fretter,Prod0085,Cranium Hullabaloo,unknown,2
User1341,M. D. Weiskopf,Prod0085,Cranium Hullabaloo,unknown,5
User2507,"J. Foster ""jeff92k7""",Prod0085,Cranium Hullabaloo,unknown,5
User1912,M. Corrigan,Prod0085,Cranium Hullabaloo,unknown,5
User0332,"A. Gehlke ""Cat Mom""",Prod0085,Cranium Hullabaloo,unknown,5
User2589,Kyle J. Chadek,Prod0085,Cranium Hullabaloo,unknown,5
User1248,"Knot Me ""MB SC""",Prod0085,Cranium Hullabaloo,unknown,5
User2041,Wyoming Eagle,Prod0085,Cranium Hullabaloo,unknown,5
User1550,AlecG,Prod0085,Cranium Hullabaloo,unknown,5
User2462,Thu Doan,Prod0085,Cranium Hullabaloo,unknown,5
User1201,Tico J. Punk,Prod0085,Cranium Hullabaloo,unknown,5
User1363,Edilberto Chevere,Prod0085,Cranium Hullabaloo,unknown,5
User2511,T. Moses,Prod0085,Cranium Hullabaloo,unknown,5
User2206,B. Clark,Prod0085,Cranium Hullabaloo,unknown,5
User0632,happypup,Prod0085,Cranium Hullabaloo,unknown,5
User2283,"Mike Curl ""Redonkilaus""",Prod0085,Cranium Hullabaloo,unknown,5
User0228,Kevin Davey,Prod0085,Cranium Hullabaloo,unknown,3
User1565,Julie A Ross,Prod0085,Cranium Hullabaloo,unknown,4
User2285,"Angelina Leigh ""bookwriter,bookreader""",Prod0085,Cranium Hullabaloo,unknown,5
User2122,"Rajesh Vaidheeswarran ""shakti""",Prod0085,Cranium Hullabaloo,unknown,4
User1520,Laura,Prod0085,Cranium Hullabaloo,unknown,5
User0871,"J. Lee ""Nintendo Fanboy""",Prod0085,Cranium Hullabaloo,unknown,5
User2031,"queenforever ""gadgetfreak""",Prod0085,Cranium Hullabaloo,unknown,5
User1499,"Nathaniel Nicklas ""Probound88""",Prod0085,Cranium Hullabaloo,unknown,3
User1310,"Bob ""Bob.""",Prod0085,Cranium Hullabaloo,unknown,5
User2572,AlexasMom,Prod0085,Cranium Hullabaloo,unknown,4
User0566,"Charles S. Carrieri ""Bass Man""",Prod0085,Cranium Hullabaloo,unknown,5
User1174,"A. C. Perrins ""RockinRetiree""",Prod0085,Cranium Hullabaloo,unknown,5
User1214,LARRY,Prod0085,Cranium Hullabaloo,unknown,5
User0678,"Steven ""Steven""",Prod0085,Cranium Hullabaloo,unknown,4
User0723,-M-,Prod0085,Cranium Hullabaloo,unknown,5
User2374,allen knick,Prod0085,Cranium Hullabaloo,unknown,4
User0700,davesrocknrollsaloon,Prod0085,Cranium Hullabaloo,unknown,5
User1318,L. Vang,Prod0085,Cranium Hullabaloo,unknown,5
User0179,"N. Hubbard ""cross 2 cross""",Prod0085,Cranium Hullabaloo,unknown,5
User1079,E.P.,Prod0085,Cranium Hullabaloo,unknown,5
User0314,liz,Prod0085,Cranium Hullabaloo,unknown,5
User2420,"B. Spiker ""Ron Burgandy""",Prod0085,Cranium Hullabaloo,unknown,5
User0901,Karred,Prod0085,Cranium Hullabaloo,unknown,4
User2076,Pandamation,Prod0085,Cranium Hullabaloo,unknown,5
User2409,zach,Prod0085,Cranium Hullabaloo,unknown,5
User1033,RS617,Prod0085,Cranium Hullabaloo,unknown,5
User2198,James,Prod0085,Cranium Hullabaloo,unknown,5
User0526,Amber,Prod0085,Cranium Hullabaloo,unknown,5
User2053,Mejia,Prod0085,Cranium Hullabaloo,unknown,1
User1104,@skproductionz,Prod0085,Cranium Hullabaloo,unknown,4
User0813,Timothy B. Riley,Prod0085,Cranium Hullabaloo,unknown,5
User2370,Stan C,Prod0085,Cranium Hullabaloo,unknown,4
User0221,Buyer-Spender-Shopper...,Prod0085,Cranium Hullabaloo,unknown,4
User2240,RJ,Prod0085,Cranium Hullabaloo,unknown,1
User1885,Katie Graham,Prod0085,Cranium Hullabaloo,unknown,1
User0504,J. Harley,Prod0085,Cranium Hullabaloo,unknown,5
User0067,j-rob-82,Prod0085,Cranium Hullabaloo,unknown,5
User0584,"Al ""Wildcat""",Prod0085,Cranium Hullabaloo,unknown,5
User0429,"John Van Walsum ""Frequent flyer extrodinaire""",Prod0085,Cranium Hullabaloo,unknown,5
User2096,Jeanne P. Henderson,Prod0085,Cranium Hullabaloo,unknown,5
User0664,"Greg Runyon ""Loves Amazon""",Prod0085,Cranium Hullabaloo,unknown,5
User1505,J. Lam,Prod0085,Cranium Hullabaloo,unknown,5
User0990,"Book Fool ""Bluez""",Prod0085,Cranium Hullabaloo,unknown,5
User1659,nvrunnergal,Prod0085,Cranium Hullabaloo,unknown,4
User0384,Andrew M.,Prod0085,Cranium Hullabaloo,unknown,5
User2283,"Mike Curl ""Redonkilaus""",Prod0085,Cranium Hullabaloo,unknown,5
User1754,H.D.H.,Prod0085,Cranium Hullabaloo,unknown,5
User0185,"Linda Burciaga ""My kids Mom""",Prod0085,Cranium Hullabaloo,unknown,5
User0931,"C. Scanlon ""least helpful reviewer""",Prod0085,Cranium Hullabaloo,unknown,5
